pay_run_id,employee_id,pay_date,gross_pay,federal_tax_withheld,state_tax_withheld,social_security_withheld,medicare_withheld,futa_withheld,suta_withheld,k401_contribution,garnishment_deduction,net_pay,journal_posted,is_injected_error,error_type
PR004235,EMP0266,2026-04-12,1342.51,201.38,0.0,83.24,19.47,8.06,36.25,0.0,0.0,1038.42,True,False,none
PR004236,EMP0266,2026-04-19,1309.66,196.45,0.0,81.2,18.99,7.86,35.36,0.0,0.0,1013.02,True,False,none
PR004237,EMP0266,2026-04-26,1369.94,205.49,0.0,84.94,19.86,8.22,36.99,0.0,0.0,1059.65,True,False,none
PR004238,EMP0266,2026-05-03,1300.45,195.07,0.0,80.63,18.86,1.54,35.11,0.0,0.0,1005.89,True,False,none
PR004239,EMP0266,2026-05-10,1306.39,195.96,0.0,81.0,18.94,0.0,25.83,0.0,0.0,1010.49,True,False,none
PR004240,EMP0266,2026-05-17,1345.04,201.76,0.0,83.39,19.5,0.0,0.0,0.0,0.0,1040.39,True,False,none
PR004241,EMP0266,2026-05-24,1351.81,202.77,0.0,83.81,19.6,0.0,0.0,0.0,0.0,1045.63,True,False,none
PR004242,EMP0266,2026-05-31,1369.02,205.35,0.0,84.88,19.85,0.0,0.0,0.0,0.0,1058.94,True,False,none
PR004243,EMP0266,2026-06-07,1293.03,193.95,0.0,80.17,18.75,0.0,0.0,0.0,0.0,1000.16,True,False,none
PR004244,EMP0266,2026-06-14,1355.24,203.29,0.0,84.02,19.65,0.0,0.0,0.0,0.0,1048.28,True,False,none
PR004245,EMP0266,2026-06-21,1349.0,202.35,0.0,83.64,19.56,0.0,0.0,0.0,0.0,1043.45,True,False,none
PR004246,EMP0266,2026-06-28,1278.24,191.74,0.0,79.25,18.53,0.0,0.0,0.0,0.0,988.72,True,False,none
PR004247,EMP0266,2026-07-05,1312.16,196.82,0.0,81.35,19.03,0.0,0.0,0.0,0.0,1014.96,True,False,none
PR004248,EMP0266,2026-07-12,1301.2,312.29,0.0,80.67,18.87,0.0,0.0,0.0,0.0,1006.48,True,True,tax_miscalculation
PR004249,EMP0266,2026-07-19,1303.48,195.52,0.0,80.82,18.9,0.0,0.0,0.0,0.0,1008.24,True,False,none
PR004250,EMP0266,2026-07-26,1374.63,206.19,0.0,85.23,19.93,0.0,0.0,0.0,0.0,1063.28,True,False,none
PR004251,EMP0266,2026-08-02,1338.96,200.84,0.0,83.02,19.41,0.0,0.0,0.0,0.0,1035.69,True,False,none
PR004252,EMP0266,2026-08-09,1346.81,202.02,0.0,83.5,19.53,0.0,0.0,0.0,0.0,1041.76,True,False,none
PR004253,EMP0266,2026-08-16,1373.97,329.76,0.0,85.19,19.92,0.0,0.0,0.0,0.0,1062.76,True,True,tax_miscalculation
PR004254,EMP0266,2026-08-23,1311.11,196.67,0.0,81.29,19.01,0.0,0.0,0.0,0.0,1014.14,True,False,none
PR004255,EMP0266,2026-08-30,1355.64,203.35,0.0,84.05,19.66,0.0,0.0,0.0,0.0,1048.58,True,False,none
PR004256,EMP0266,2026-09-06,1317.12,197.57,0.0,81.66,19.1,0.0,0.0,0.0,0.0,1018.79,True,True,tax_miscalculation
PR004257,EMP0266,2026-09-13,1362.74,204.41,0.0,84.49,19.76,0.0,0.0,0.0,0.0,1054.08,True,False,none
PR004258,EMP0267,2026-03-29,2521.6,378.24,75.65,156.34,36.56,15.13,68.08,0.0,0.0,1874.81,True,False,none
PR004259,EMP0267,2026-04-05,2678.78,401.82,80.36,166.08,38.84,16.07,72.33,0.0,0.0,1991.68,True,False,none
PR004260,EMP0267,2026-04-12,2529.41,379.41,75.88,156.82,36.68,10.8,68.29,0.0,0.0,1880.62,True,False,none
PR004261,EMP0267,2026-04-19,2551.43,382.71,76.54,158.19,37.0,0.0,34.3,0.0,0.0,1896.99,True,False,none
PR004262,EMP0267,2026-04-26,2639.54,395.93,79.19,163.65,38.27,0.0,0.0,0.0,0.0,1962.5,True,False,none
PR004263,EMP0267,2026-05-03,2565.27,384.79,76.96,159.05,37.2,0.0,0.0,0.0,0.0,1907.27,True,False,none
PR004264,EMP0267,2026-05-10,2609.21,391.38,78.28,161.77,37.83,0.0,0.0,0.0,0.0,1939.95,True,False,none
PR004265,EMP0267,2026-05-17,2575.68,386.35,77.27,159.69,37.35,0.0,0.0,0.0,0.0,1915.02,True,False,none
PR004266,EMP0267,2026-05-24,2636.7,395.5,79.1,163.48,38.23,0.0,0.0,0.0,0.0,1960.39,True,False,none
PR004267,EMP0267,2026-05-31,2531.37,379.71,75.94,156.94,36.7,0.0,0.0,0.0,0.0,1882.08,True,False,none
PR004268,EMP0267,2026-06-07,2496.56,374.48,74.9,154.79,36.2,0.0,0.0,0.0,0.0,1856.19,True,False,none
PR004269,EMP0267,2026-06-14,2546.04,381.91,76.38,157.85,36.92,0.0,0.0,0.0,0.0,1892.98,True,False,none
PR004270,EMP0267,2026-06-21,2581.78,387.27,77.45,160.07,37.44,0.0,0.0,0.0,0.0,1919.55,True,False,none
PR004271,EMP0267,2026-06-28,2519.01,377.85,75.57,156.18,36.53,0.0,0.0,0.0,0.0,1872.88,True,False,none
PR004272,EMP0267,2026-07-05,2557.29,383.59,76.72,158.55,37.08,0.0,0.0,0.0,0.0,1901.35,True,False,none
PR004273,EMP0267,2026-07-12,2566.54,384.98,77.0,159.13,37.21,0.0,0.0,0.0,0.0,1908.22,True,False,none
PR004274,EMP0267,2026-07-19,2496.34,374.45,74.89,154.77,36.2,0.0,0.0,0.0,0.0,1856.03,True,False,none
PR004275,EMP0267,2026-07-26,2604.11,390.62,78.12,161.45,37.76,0.0,0.0,0.0,0.0,1936.16,True,False,none
PR004276,EMP0267,2026-08-02,2665.8,399.87,79.97,165.28,38.65,0.0,0.0,0.0,0.0,1982.03,True,False,none
PR004277,EMP0267,2026-08-09,2515.68,377.35,75.47,155.97,36.48,0.0,0.0,0.0,0.0,1870.41,True,False,none
PR004278,EMP0267,2026-08-16,2607.08,391.06,78.21,161.64,37.8,0.0,0.0,0.0,0.0,1938.37,True,False,none
PR004279,EMP0267,2026-08-23,2620.8,393.12,78.62,162.49,38.0,0.0,0.0,0.0,0.0,1948.57,True,False,none
PR004280,EMP0267,2026-08-30,2570.51,385.58,77.12,159.37,37.27,0.0,0.0,0.0,0.0,1911.17,True,False,none
PR004281,EMP0267,2026-09-06,2628.25,394.24,78.85,162.95,38.11,0.0,0.0,0.0,0.0,1954.1,True,False,none
PR004282,EMP0267,2026-09-13,2568.75,385.31,77.06,159.26,37.25,0.0,0.0,0.0,0.0,1909.87,True,False,none
PR004283,EMP0268,2026-04-05,2952.61,442.89,147.63,183.06,42.81,17.72,79.72,62.0,0.0,2074.22,True,False,none
PR004284,EMP0268,2026-04-19,2836.35,425.45,141.82,175.85,41.13,17.02,76.58,59.56,0.0,1992.54,True,False,none
PR004285,EMP0268,2026-05-03,2996.34,449.45,149.82,185.77,43.45,7.27,80.9,62.92,0.0,2104.93,True,False,none
PR004286,EMP0268,2026-05-17,2989.24,448.39,149.46,185.33,43.34,0.0,5.8,62.77,0.0,2099.95,True,False,none
PR004287,EMP0268,2026-05-31,2843.61,426.54,142.18,176.3,41.23,0.0,0.0,59.72,0.0,1997.64,True,False,none
PR004288,EMP0268,2026-06-14,2920.72,438.11,146.04,181.08,42.35,0.0,0.0,61.34,0.0,2051.8,True,False,none
PR004289,EMP0268,2026-06-28,3063.51,459.53,153.18,189.94,44.42,0.0,0.0,64.33,0.0,2152.11,True,False,none
PR004290,EMP0268,2026-07-12,2932.99,439.95,146.65,181.85,42.53,0.0,0.0,61.59,0.0,2060.42,True,False,none
PR004291,EMP0268,2026-07-26,2951.98,442.8,147.6,183.02,42.8,0.0,0.0,61.99,0.0,2073.77,True,False,none
PR004292,EMP0268,2026-08-09,3047.36,457.1,152.37,188.94,44.19,0.0,0.0,63.99,0.0,2140.77,True,False,none
PR004293,EMP0268,2026-08-23,3002.31,450.35,150.12,186.14,43.53,0.0,0.0,63.05,0.0,2109.12,True,False,none
PR004294,EMP0268,2026-09-06,2970.71,445.61,148.54,184.18,43.08,0.0,0.0,62.38,0.0,2086.92,True,False,none
PR004295,EMP0269,2026-04-05,5340.42,801.06,0.0,331.11,77.44,32.04,144.19,0.0,0.0,4130.81,True,False,none
PR004296,EMP0269,2026-04-19,5367.93,805.19,0.0,332.81,77.83,9.96,98.81,0.0,0.0,4152.1,True,False,none
PR004297,EMP0269,2026-05-03,5199.54,779.93,0.0,322.37,75.39,0.0,0.0,0.0,0.0,4021.85,True,False,none
PR004298,EMP0269,2026-05-17,5207.07,781.06,0.0,322.84,75.5,0.0,0.0,0.0,0.0,4027.67,True,False,none
PR004299,EMP0269,2026-05-31,5170.27,775.54,0.0,320.56,74.97,0.0,0.0,0.0,0.0,3999.2,True,False,none
PR004300,EMP0269,2026-06-14,5410.22,811.53,0.0,335.43,78.45,0.0,0.0,0.0,0.0,3960.52,True,True,net_pay_mismatch
PR004301,EMP0269,2026-06-28,5045.12,756.77,0.0,312.8,73.15,0.0,0.0,0.0,0.0,3902.4,True,False,none
PR004302,EMP0269,2026-07-12,5367.35,805.1,0.0,332.78,77.83,0.0,0.0,0.0,0.0,4151.64,True,False,none
PR004303,EMP0269,2026-07-26,5209.32,781.4,0.0,322.98,75.54,0.0,0.0,0.0,0.0,4029.4,False,True,late_journal_posting
PR004304,EMP0269,2026-08-09,5039.14,755.87,0.0,312.43,73.07,0.0,0.0,0.0,0.0,3897.77,True,False,none
PR004305,EMP0269,2026-08-23,5237.9,785.68,0.0,324.75,75.95,0.0,0.0,0.0,0.0,4051.52,True,False,none
PR004306,EMP0269,2026-09-06,5183.12,777.47,0.0,321.35,75.16,0.0,0.0,0.0,0.0,4009.14,True,True,wage_base_cap_error
PR004307,EMP0270,2026-03-29,846.49,126.97,33.86,52.48,12.27,5.08,22.86,44.02,0.0,576.89,True,False,none
PR004308,EMP0270,2026-04-05,802.62,120.39,32.1,49.76,11.64,4.82,21.67,41.74,0.0,546.99,True,False,none
PR004309,EMP0270,2026-04-12,843.15,126.47,33.73,52.28,12.23,5.06,22.77,43.84,0.0,574.6,True,False,none
PR004310,EMP0270,2026-04-19,825.65,123.85,33.03,51.19,11.97,4.95,22.29,42.93,0.0,562.68,True,False,none
PR004311,EMP0270,2026-04-26,792.9,118.93,31.72,49.16,11.5,4.76,21.41,41.23,0.0,540.36,True,False,none
PR004312,EMP0270,2026-05-03,852.61,127.89,34.1,52.86,12.36,5.12,23.02,44.34,0.0,581.06,True,False,none
PR004313,EMP0270,2026-05-10,822.72,123.41,32.91,51.01,11.93,4.94,22.21,42.78,0.0,560.68,True,False,none
PR004314,EMP0270,2026-05-17,808.28,121.24,32.33,50.11,11.72,4.85,21.82,42.03,0.0,550.85,True,False,none
PR004315,EMP0270,2026-05-24,819.9,122.98,32.8,50.83,11.89,2.43,22.14,42.63,0.0,558.77,True,False,none
PR004316,EMP0270,2026-05-31,845.19,126.78,33.81,52.4,12.26,0.0,22.82,43.95,0.0,575.99,True,False,none
PR004317,EMP0270,2026-06-07,809.19,121.38,32.37,50.17,11.73,0.0,19.99,42.08,0.0,551.46,True,False,none
PR004318,EMP0270,2026-06-14,801.89,120.28,32.08,49.72,11.63,0.0,0.0,41.7,0.0,546.48,True,False,none
PR004319,EMP0270,2026-06-21,797.75,119.66,31.91,49.46,11.57,0.0,0.0,41.48,0.0,668.13,True,True,net_pay_mismatch
PR004320,EMP0270,2026-06-28,840.13,126.02,33.61,52.09,12.18,0.0,0.0,43.69,0.0,572.54,True,False,none
PR004321,EMP0270,2026-07-05,820.05,123.01,32.8,50.84,11.89,0.0,0.0,42.64,0.0,558.87,True,False,none
PR004322,EMP0270,2026-07-12,804.15,120.62,32.17,49.86,11.66,0.0,0.0,41.82,0.0,548.02,True,False,none
PR004323,EMP0270,2026-07-19,800.16,120.02,32.01,49.61,11.6,0.0,0.0,41.61,0.0,545.31,True,False,none
PR004324,EMP0270,2026-07-26,811.01,121.65,32.44,50.28,11.76,0.0,0.0,42.17,0.0,552.71,True,False,none
PR004325,EMP0270,2026-08-02,850.53,127.58,34.02,52.73,12.33,0.0,0.0,44.23,0.0,579.64,True,False,none
PR004326,EMP0270,2026-08-09,811.68,121.75,32.47,50.32,11.77,0.0,0.0,42.21,0.0,553.16,True,False,none
PR004327,EMP0270,2026-08-16,853.67,128.05,34.15,52.93,12.38,0.0,0.0,44.39,0.0,581.77,True,False,none
PR004328,EMP0270,2026-08-23,820.93,123.14,32.84,50.9,11.9,0.0,0.0,42.69,0.0,559.46,True,False,none
PR004329,EMP0270,2026-08-30,801.01,120.15,32.04,49.66,11.61,0.0,0.0,41.65,0.0,545.9,True,False,none
PR004330,EMP0270,2026-09-06,847.36,127.1,74.56,52.54,12.29,0.0,0.0,44.06,0.0,577.48,True,True,tax_miscalculation
PR004331,EMP0270,2026-09-13,819.31,122.9,32.77,50.8,11.88,0.0,0.0,42.6,0.0,558.36,True,False,none
PR004332,EMP0271,2026-03-29,2751.69,412.75,110.07,170.6,39.9,16.51,74.3,316.44,898.4,803.53,True,False,none
PR004333,EMP0271,2026-04-05,2610.3,391.55,104.41,161.84,37.85,15.66,70.48,300.18,342.74,1271.73,True,False,none
PR004334,EMP0271,2026-04-12,2754.01,413.1,110.16,170.75,39.93,9.83,74.36,316.71,473.8,1229.56,True,False,none
PR004335,EMP0271,2026-04-19,2639.06,395.86,105.56,163.62,38.27,0.0,23.87,303.49,313.22,1319.04,True,False,none
PR004336,EMP0271,2026-04-26,2604.23,390.63,104.17,161.46,37.76,0.0,0.0,299.49,730.36,880.36,True,False,none
PR004337,EMP0271,2026-05-03,2628.37,394.26,105.13,162.96,38.11,0.0,0.0,302.26,559.7,1065.95,True,False,none
PR004338,EMP0271,2026-05-10,2729.45,409.42,109.18,169.23,39.58,0.0,0.0,313.89,557.58,1130.57,True,False,none
PR004339,EMP0271,2026-05-17,2605.36,390.8,104.21,161.53,37.78,0.0,0.0,299.62,735.85,875.57,True,False,none
PR004340,EMP0271,2026-05-24,2601.8,390.27,104.07,161.31,37.73,0.0,0.0,0.0,722.46,886.75,True,True,missing_401k
PR004341,EMP0271,2026-05-31,2791.06,418.66,111.64,173.05,40.47,0.0,0.0,320.97,572.92,1153.35,True,False,none
PR004342,EMP0271,2026-06-07,2714.36,407.15,108.57,168.29,39.36,0.0,0.0,312.15,583.55,1095.29,True,False,none
PR004343,EMP0271,2026-06-14,2682.99,402.45,107.32,166.35,38.9,0.0,0.0,308.54,819.12,840.31,True,False,none
PR004344,EMP0271,2026-06-21,2791.2,418.68,111.65,173.05,40.47,0.0,0.0,320.99,513.36,1213.0,True,False,none
PR004345,EMP0271,2026-06-28,2731.41,409.71,109.26,169.35,39.61,0.0,0.0,314.11,857.63,831.74,True,False,none
PR004346,EMP0271,2026-07-05,2805.8,420.87,112.23,173.96,40.68,0.0,0.0,322.67,622.95,1112.44,True,False,none
PR004347,EMP0271,2026-07-12,2696.63,404.49,107.87,167.19,39.1,0.0,0.0,310.11,462.07,1205.8,True,False,none
PR004348,EMP0271,2026-07-19,2805.12,420.77,112.2,173.92,40.67,0.0,0.0,322.59,396.79,1338.18,True,False,none
PR004349,EMP0271,2026-07-26,2723.86,408.58,108.95,168.88,39.5,0.0,0.0,313.24,469.05,1215.66,True,False,none
PR004350,EMP0271,2026-08-02,2659.36,398.9,106.37,164.88,38.56,0.0,0.0,305.83,529.58,1115.24,True,False,none
PR004351,EMP0271,2026-08-09,2813.68,422.05,112.55,174.45,40.8,0.0,0.0,323.57,343.61,1396.65,True,False,none
PR004352,EMP0271,2026-08-16,2723.58,408.54,108.94,168.86,39.49,0.0,0.0,313.21,349.15,1335.39,True,False,none
PR004353,EMP0271,2026-08-23,2632.67,394.9,105.31,163.23,38.17,0.0,0.0,302.76,544.31,1083.99,True,False,none
PR004354,EMP0271,2026-08-30,2708.98,406.35,108.36,167.96,39.28,0.0,0.0,311.53,452.32,1223.18,True,False,none
PR004355,EMP0271,2026-09-06,2667.39,400.11,106.7,165.38,38.68,0.0,0.0,306.75,344.52,1305.25,True,False,none
PR004356,EMP0271,2026-09-13,2664.55,399.68,106.58,165.2,38.64,0.0,0.0,306.42,859.89,788.14,True,False,none
PR004357,EMP0272,2026-03-31,4217.09,632.56,253.03,261.46,61.15,25.3,113.86,350.02,0.0,2658.87,True,False,none
PR004358,EMP0272,2026-04-15,4020.32,603.05,241.22,249.26,58.29,16.7,108.55,333.69,0.0,2534.81,True,False,none
PR004359,EMP0272,2026-04-30,4096.46,614.47,245.79,253.98,59.4,0.0,20.59,340.01,0.0,2582.81,True,False,none
PR004360,EMP0272,2026-05-15,4205.76,630.86,252.35,260.76,60.98,0.0,0.0,349.08,0.0,2651.73,True,False,none
PR004361,EMP0272,2026-05-31,3914.27,587.14,234.86,242.68,56.76,0.0,0.0,324.88,0.0,2467.95,True,False,none
PR004362,EMP0272,2026-06-15,4173.85,626.08,250.43,258.78,60.52,0.0,0.0,346.43,0.0,2631.61,True,False,none
PR004363,EMP0272,2026-06-30,4218.27,632.74,253.1,261.53,61.16,0.0,0.0,350.12,0.0,2659.62,True,False,none
PR004364,EMP0272,2026-07-15,3941.74,591.26,236.5,244.39,57.16,0.0,0.0,327.16,0.0,2485.27,True,False,none
PR004365,EMP0272,2026-07-31,3964.36,594.65,237.86,245.79,57.48,0.0,0.0,329.04,0.0,2499.54,True,False,none
PR004366,EMP0272,2026-08-15,4222.27,633.34,253.34,261.78,61.22,0.0,0.0,350.45,0.0,2662.14,True,False,none
PR004367,EMP0272,2026-08-31,4085.72,612.86,245.14,253.31,59.24,0.0,0.0,339.11,0.0,2576.06,True,False,none
PR004368,EMP0273,2026-04-05,3088.0,463.2,185.28,191.46,44.78,18.53,83.38,0.0,0.0,2203.28,True,False,none
PR004369,EMP0273,2026-04-19,3149.93,472.49,189.0,195.3,45.67,18.9,85.05,0.0,0.0,2247.47,True,False,none
PR004370,EMP0273,2026-05-03,3198.85,479.83,191.93,198.33,46.38,4.57,74.58,0.0,0.0,2282.38,True,False,none
PR004371,EMP0273,2026-05-17,3260.65,489.1,195.64,202.16,47.28,0.0,0.0,0.0,0.0,2326.47,True,False,none
PR004372,EMP0273,2026-05-31,3270.89,490.63,196.25,202.8,47.43,0.0,0.0,0.0,0.0,2333.78,True,False,none
PR004373,EMP0273,2026-06-14,3337.61,500.64,200.26,206.93,48.4,0.0,0.0,0.0,0.0,2381.38,True,True,duplicate_deduction
PR004374,EMP0273,2026-06-28,3157.53,473.63,189.45,195.77,45.78,0.0,0.0,0.0,0.0,2252.9,True,False,none
PR004375,EMP0273,2026-07-12,3221.3,483.19,193.28,199.72,46.71,0.0,0.0,0.0,0.0,2298.4,True,False,none
PR004376,EMP0273,2026-07-26,3220.06,483.01,193.2,199.64,46.69,0.0,0.0,0.0,0.0,2297.52,True,False,none
PR004377,EMP0273,2026-08-09,3187.58,478.14,191.25,197.63,46.22,0.0,0.0,0.0,0.0,2274.34,True,False,none
PR004378,EMP0273,2026-08-23,3127.42,469.11,187.65,193.9,45.35,0.0,0.0,0.0,0.0,2231.41,True,False,none
PR004379,EMP0273,2026-09-06,3333.04,499.96,199.98,206.65,48.33,0.0,0.0,0.0,0.0,2378.12,True,False,none
PR004380,EMP0274,2026-04-05,2600.97,390.15,78.03,161.26,37.71,15.61,70.23,137.85,0.0,1795.97,True,False,none
PR004381,EMP0274,2026-04-19,2529.83,379.47,75.89,156.85,36.68,15.18,68.31,134.08,0.0,1746.86,True,False,none
PR004382,EMP0274,2026-05-03,2550.85,382.63,76.53,158.15,36.99,11.22,68.87,135.2,0.0,1761.35,True,False,none
PR004383,EMP0274,2026-05-17,2475.5,371.32,74.27,153.48,35.89,0.0,35.6,131.2,0.0,1709.34,True,False,none
PR004384,EMP0274,2026-05-31,2538.93,380.84,76.17,157.41,36.81,0.0,0.0,134.56,0.0,1753.14,True,False,none
PR004385,EMP0274,2026-06-14,2569.23,385.38,77.08,159.29,37.25,0.0,0.0,136.17,0.0,1774.06,True,False,none
PR004386,EMP0274,2026-06-28,2533.2,379.98,76.0,157.06,36.73,0.0,0.0,134.26,0.0,1749.17,True,False,none
PR004387,EMP0274,2026-07-12,2628.42,394.26,78.85,162.96,38.11,0.0,0.0,139.31,0.0,1814.93,True,False,none
PR004388,EMP0274,2026-07-26,2552.47,382.87,76.57,158.25,37.01,0.0,0.0,135.28,0.0,1762.49,True,False,none
PR004389,EMP0274,2026-08-09,2504.3,375.65,75.13,155.27,36.31,0.0,0.0,132.73,0.0,1729.21,True,False,none
PR004390,EMP0274,2026-08-23,2584.7,387.7,77.54,160.25,37.48,0.0,0.0,136.99,0.0,1784.74,True,False,none
PR004391,EMP0274,2026-09-06,2464.12,369.62,73.92,152.78,35.73,0.0,0.0,130.6,0.0,1701.47,True,False,none
PR004392,EMP0275,2026-04-05,4156.8,623.52,0.0,257.72,60.27,24.94,112.23,394.9,0.0,2820.39,True,False,none
PR004393,EMP0275,2026-04-19,4144.32,621.65,0.0,256.95,60.09,17.06,111.9,393.71,0.0,2811.92,True,False,none
PR004394,EMP0275,2026-05-03,4172.51,625.88,0.0,258.7,60.5,0.0,18.87,396.39,0.0,2831.04,True,False,none
PR004395,EMP0275,2026-05-17,4288.81,643.32,0.0,265.91,62.19,0.0,0.0,407.44,0.0,2909.95,True,False,none
PR004396,EMP0275,2026-05-31,4189.92,628.49,0.0,259.78,60.75,0.0,0.0,398.04,0.0,2842.86,True,False,none
PR004397,EMP0275,2026-06-14,4292.87,643.93,0.0,266.16,62.25,0.0,0.0,407.82,0.0,2912.71,True,False,none
PR004398,EMP0275,2026-06-28,4220.59,633.09,0.0,261.68,61.2,0.0,0.0,400.96,0.0,2863.66,True,False,none
PR004399,EMP0275,2026-07-12,4142.7,621.4,0.0,256.85,60.07,0.0,0.0,393.56,0.0,2810.82,True,False,none
PR004400,EMP0275,2026-07-26,4298.18,644.73,0.0,266.49,62.32,0.0,0.0,408.33,0.0,2916.31,True,False,none
PR004401,EMP0275,2026-08-09,4108.21,616.23,0.0,254.71,59.57,0.0,0.0,390.28,0.0,2787.42,True,False,none
PR004402,EMP0275,2026-08-23,4103.59,615.54,0.0,254.42,59.5,0.0,0.0,389.84,0.0,2784.29,True,False,none
PR004403,EMP0275,2026-09-06,4196.67,629.5,0.0,260.19,60.85,0.0,0.0,398.68,0.0,2847.45,True,False,none
PR004404,EMP0276,2026-03-31,5014.14,752.12,250.71,310.88,72.71,30.08,135.38,496.4,0.0,3131.32,True,False,none
PR004405,EMP0276,2026-04-15,4912.22,736.83,245.61,304.56,71.23,11.92,107.62,486.31,0.0,3067.68,True,False,none
PR004406,EMP0276,2026-04-30,5170.99,775.65,258.55,320.6,74.98,0.0,0.0,511.93,0.0,3229.28,True,False,none
PR004407,EMP0276,2026-05-15,5115.45,767.32,255.77,317.16,74.17,0.0,0.0,506.43,0.0,3194.6,True,False,none
PR004408,EMP0276,2026-05-31,5088.9,763.33,254.44,315.51,73.79,0.0,0.0,503.8,0.0,3178.03,True,False,none
PR004409,EMP0276,2026-06-15,5300.0,795.0,265.0,328.6,76.85,0.0,0.0,524.7,0.0,3309.85,True,False,none
PR004410,EMP0276,2026-06-30,5139.78,770.97,256.99,318.67,74.53,0.0,0.0,508.84,0.0,3209.78,True,False,none
PR004411,EMP0276,2026-07-15,5258.08,788.71,262.9,326.0,76.24,0.0,0.0,520.55,0.0,3283.68,True,False,none
PR004412,EMP0276,2026-07-31,4964.99,744.75,248.25,307.83,71.99,0.0,0.0,491.53,0.0,3100.64,True,False,none
PR004413,EMP0276,2026-08-15,5138.97,770.85,256.95,318.62,74.52,0.0,0.0,508.76,0.0,3209.27,True,False,none
PR004414,EMP0276,2026-08-31,5259.92,788.99,263.0,326.12,76.27,0.0,0.0,520.73,0.0,3284.81,True,False,none
PR004415,EMP0277,2026-04-05,1654.25,248.14,99.25,51.28,23.99,9.93,44.66,0.0,0.0,1180.31,True,True,tax_miscalculation
PR004416,EMP0277,2026-04-19,1671.82,250.77,100.31,103.65,24.24,10.03,45.14,0.0,0.0,1192.85,True,False,none
PR004417,EMP0277,2026-05-03,1626.78,244.02,97.61,100.86,23.59,9.76,43.92,0.0,0.0,1160.7,True,False,none
PR004418,EMP0277,2026-05-17,1590.38,238.56,95.42,98.6,23.06,9.54,42.94,0.0,0.0,1134.74,True,False,none
PR004419,EMP0277,2026-05-31,1637.96,245.69,98.28,101.55,23.75,2.74,44.22,0.0,0.0,1168.69,True,False,none
PR004420,EMP0277,2026-06-14,1629.7,244.45,97.78,101.04,23.63,0.0,22.11,0.0,0.0,1162.8,True,False,none
PR004421,EMP0277,2026-06-28,1691.22,253.68,101.47,104.86,24.52,0.0,0.0,0.0,0.0,1206.69,True,False,none
PR004422,EMP0277,2026-07-12,1610.11,241.52,96.61,99.83,23.35,0.0,0.0,0.0,0.0,1148.8,True,False,none
PR004423,EMP0277,2026-07-26,1704.19,255.63,102.25,105.66,24.71,0.0,0.0,0.0,0.0,1215.94,True,False,none
PR004424,EMP0277,2026-08-09,1703.07,255.46,102.18,105.59,24.69,0.0,0.0,0.0,0.0,1215.15,True,True,wage_base_cap_error
PR004425,EMP0277,2026-08-23,1610.59,241.59,96.64,99.86,23.35,0.0,0.0,0.0,0.0,1149.15,True,False,none
PR004426,EMP0277,2026-09-06,1623.66,243.55,97.42,100.67,23.54,0.0,0.0,0.0,0.0,1158.48,True,False,none
PR004427,EMP0278,2026-03-29,1760.17,264.03,88.01,109.13,25.52,10.56,47.52,0.0,0.0,1273.48,True,False,none
PR004428,EMP0278,2026-04-05,1769.78,265.47,88.49,109.73,25.66,10.62,47.78,0.0,0.0,1280.43,True,False,none
PR004429,EMP0278,2026-04-12,1699.05,254.86,84.95,105.34,24.64,10.19,45.87,0.0,0.0,1229.26,True,False,none
PR004430,EMP0278,2026-04-19,1682.5,252.38,84.12,104.31,24.4,10.1,45.43,0.0,0.0,1217.29,True,False,none
PR004431,EMP0278,2026-04-26,1710.22,256.53,85.51,106.03,24.8,0.53,46.18,0.0,0.0,1237.35,True,False,none
PR004432,EMP0278,2026-05-03,1732.08,259.81,86.6,107.39,25.12,0.0,10.21,0.0,0.0,1253.16,True,False,none
PR004433,EMP0278,2026-05-10,1676.07,251.41,83.8,103.92,24.3,0.0,0.0,0.0,0.0,1212.64,True,False,none
PR004434,EMP0278,2026-05-17,1738.66,260.8,86.93,107.8,25.21,0.0,0.0,0.0,0.0,1257.92,True,False,none
PR004435,EMP0278,2026-05-24,1646.09,246.91,82.3,102.06,23.87,0.0,0.0,0.0,0.0,1190.95,True,False,none
PR004436,EMP0278,2026-05-31,1645.77,246.87,82.29,102.04,23.86,0.0,0.0,0.0,0.0,1190.71,True,False,none
PR004437,EMP0278,2026-06-07,1691.32,253.7,84.57,104.86,24.52,0.0,0.0,0.0,0.0,1223.67,True,False,none
PR004438,EMP0278,2026-06-14,1686.89,253.03,84.34,104.59,24.46,0.0,0.0,0.0,0.0,1220.47,False,True,late_journal_posting
PR004439,EMP0278,2026-06-21,1681.77,252.27,185.0,104.27,24.39,0.0,0.0,0.0,0.0,1216.75,True,True,tax_miscalculation
PR004440,EMP0278,2026-06-28,1705.48,255.82,85.27,105.74,24.73,0.0,0.0,0.0,0.0,1233.92,True,False,none
PR004441,EMP0278,2026-07-05,1682.46,252.37,84.12,104.31,24.4,0.0,0.0,0.0,0.0,1217.26,True,False,none
PR004442,EMP0278,2026-07-12,1665.09,249.76,83.25,103.24,24.14,0.0,0.0,0.0,0.0,1204.7,True,False,none
PR004443,EMP0278,2026-07-19,1680.94,252.14,84.05,104.22,24.37,0.0,0.0,0.0,0.0,1216.16,True,False,none
